dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2015-06-07 14:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.13091666666666666667,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.02998333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07393333333333333333,0,0,0,0,0.13091666666666666667,0,0,0,0,0,0,0
2015-06-07 15:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.05851666666666666667,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03005000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.05851666666666666667,0,0,0,0,0,0,0
2015-06-07 16:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.16723333333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.02998333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11130000000000000000,0,0,0,0,0.16723333333333333333,0,0,0,0,0,0,0
2015-06-07 17:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.17606666666666666667,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11990000000000000000,0,0,0,0,0.17606666666666666667,0,0,0,0,0,0,0
2015-06-07 18:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01105000000000000000,0,0,0,0,0.05863333333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.05863333333333333333,0,0,0,0,0,0,0
2015-06-07 19:00:00-05,22,0.18761666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050000000000000000000,0.00000000000000000000,0,0,0,0.02235000000000000000,0,0,0,0,0.35370000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.04325000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07195000000000000000,0,0,0,0,0.35370000000000000000,0,0,0,0,0,0,0
2015-06-07 20:00:00-05,22,1.0427333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286666666666666667,0.00043333333333333333,0,0,0,0.07175000000000000000,0,0,0,0,1.7849333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.12968333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.14361666666666666667,0.14645000000000000000,0,0,0,0,1.7849333333333333,0,0,0,0,0,0,0
2015-06-07 21:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01193333333333333333,0,0,0,0,0.20055000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.13433333333333333333,0,0,0,0,0.20055000000000000000,0,0,0,0,0,0,0
2015-06-07 22:00:00-05,22,0.28206666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016666666666666667,0.00000000000000000000,0,0,0,0.02916666666666666667,0,0,0,0,0.46408333333333333333,0,0,0,0,0.04473333333333333333,0,0,0,0,0,0,0,0,0,0.04238333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.03113333333333333333,0,0,0,0,0.46408333333333333333,0,0,0,0,0,0,0
2015-06-07 23:00:00-05,22,0.97613333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178333333333333333,0.00000000000000000000,0,0,0,0.07153333333333333333,0,0,0,0,1.5854000000000000,0,0,0,0,0.12158333333333333333,0,0,0,0,0,0,0,0,0,0.08408333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.21730000000000000000,0,0,0,0,1.5854000000000000,0,0,0,0,0,0,0
2015-06-08 00:00:00-05,22,0.57170000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.04821666666666666667,0,0,0,0,0.87365000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.04721666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.15470000000000000000,0,0,0,0,0.87365000000000000000,0,0,0,0,0,0,0
2015-06-08 01:00:00-05,22,0.33116666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03418333333333333333,0,0,0,0,0.55810000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03960000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.13913333333333333333,0,0,0,0,0.55810000000000000000,0,0,0,0,0,0,0
2015-06-08 02:00:00-05,22,0.24595000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02921666666666666667,0,0,0,0,0.38811666666666666667,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03801666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.06020000000000000000,0,0,0,0,0.38811666666666666667,0,0,0,0,0,0,0
2015-06-08 03:00:00-05,22,0.08935000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01921666666666666667,0,0,0,0,0.15635000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03100000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.15635000000000000000,0,0,0,0,0,0,0
2015-06-08 04:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01200000000000000000,0,0,0,0,0.18135000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12503333333333333333,0,0,0,0,0.18135000000000000000,0,0,0,0,0,0,0
2015-06-08 05:00:00-05,22,0.23840000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02916666666666666667,0,0,0,0,0.31543333333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03021666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00018333333333333333,0,0,0,0,0.31543333333333333333,0,0,0,0,0,0,0
2015-06-08 06:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01153333333333333333,0,0,0,0,0.09743333333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03076666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.03838333333333333333,0,0,0,0,0.09743333333333333333,0,0,0,0,0,0,0
2015-06-08 07:00:00-05,22,0.28380000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050000000000000000000,0.00000000000000000000,0,0,0,0.03095000000000000000,0,0,0,0,0.52715000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03016666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12443333333333333333,0,0,0,0,0.52715000000000000000,0,0,0,0,0,0,0
2015-06-08 08:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01126666666666666667,0,0,0,0,0.06280000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03003333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00033333333333333333,0,0,0,0,0.06280000000000000000,0,0,0,0,0,0,0
2015-06-08 09:00:00-05,22,0.38576666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03558333333333333333,0,0,0,0,0.58475000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11511666666666666667,0,0,0,0,0.58475000000000000000,0,0,0,0,0,0,0
2015-06-08 10:00:00-05,22,0.16446666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02255000000000000000,0,0,0,0,0.24433333333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.24433333333333333333,0,0,0,0,0,0,0
2015-06-08 11:00:00-05,22,0.32611666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02913333333333333333,0,0,0,0,0.52851666666666666667,0,0,0,0,0.03723333333333333333,0,0,0,0,0,0,0,0,0,0.03061666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.06668333333333333333,0,0,0,0,0.52851666666666666667,0,0,0,0,0,0,0
2015-06-08 12:00:00-05,22,0.37240000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03263333333333333333,0,0,0,0,0.64315000000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03288333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14131666666666666667,0,0,0,0,0.64315000000000000000,0,0,0,0,0,0,0
2015-06-08 13:00:00-05,22,0.62816666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178333333333333333,0.00025000000000000000,0,0,0,0.04588333333333333333,0,0,0,0,1.3106333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.13161666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.15130000000000000000,0.14256666666666666667,0,0,0,0,1.3106333333333333,0,0,0,0,0,0,0
2015-06-08 14:00:00-05,22,1.3271666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338333333333333333,0.00066666666666666667,0,0,0,0.07843333333333333333,0,0,0,0,2.2607166666666667,0,0,0,0,0.00521666666666666667,0,0,0,0,0,0,0,0,0,0.10043333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.26511666666666666667,0.14623333333333333333,0,0,0,0,2.2607166666666667,0,0,0,0,0,0,0
2015-06-08 15:00:00-05,22,1.0397166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050000000000000000,0.00043333333333333333,0,0,0,0.06481666666666666667,0,0,0,0,1.3516833333333333,0,0,0,0,0.00575000000000000000,0,0,0,0,0,0,0,0,0,0.04481666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14878333333333333333,0,0,0,0,1.3516833333333333,0,0,0,0,0,0,0
2015-06-08 16:00:00-05,22,0.41086666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03485000000000000000,0,0,0,0,0.57865000000000000000,0,0,0,0,0.00546666666666666667,0,0,0,0,0,0,0,0,0,0.05333333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.03543333333333333333,0,0,0,0,0.57865000000000000000,0,0,0,0,0,0,0
2015-06-08 17:00:00-05,22,0.44335000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158333333333333333,0.00041666666666666667,0,0,0,0.03505000000000000000,0,0,0,0,1.2176000000000000,0,0,0,0,0.04036666666666666667,0,0,0,0,0,0,0,0,0,0.15643333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.19561666666666666667,0.11128333333333333333,0,0,0,0,1.2176000000000000,0,0,0,0,0,0,0
2015-06-08 18:00:00-05,22,1.2977500000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081666666666666667,0.00000000000000000000,0,0,0,0.07990000000000000000,0,0,0,0,1.6911000000000000,0,0,0,0,0.01771666666666666667,0,0,0,0,0,0,0,0,0,0.03811666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.02528333333333333333,0.16141666666666666667,0,0,0,0,1.6911000000000000,0,0,0,0,0,0,0
2015-06-08 19:00:00-05,22,0.63995000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.04641666666666666667,0,0,0,0,0.84765000000000000000,0,0,0,0,0.01425000000000000000,0,0,0,0,0,0,0,0,0,0.04291666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05626666666666666667,0,0,0,0,0.84765000000000000000,0,0,0,0,0,0,0
2015-06-08 20:00:00-05,22,0.37988333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090000000000000000,0.00015000000000000000,0,0,0,0.03466666666666666667,0,0,0,0,0.74243333333333333333,0,0,0,0,0.01616666666666666667,0,0,0,0,0,0,0,0,0,0.09778333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.15050000000000000000,0,0,0,0,0.74243333333333333333,0,0,0,0,0,0,0
2015-06-08 21:00:00-05,22,0.57053333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150000000000000000,0.00030000000000000000,0,0,0,0.04848333333333333333,0,0,0,0,1.1548833333333333,0,0,0,0,0.12006666666666666667,0,0,0,0,0,0,0,0,0,0.12830000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14131666666666666667,0,0,0,0,1.1548833333333333,0,0,0,0,0,0,0
2015-06-08 22:00:00-05,22,0.64536666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048333333333333333,0.00000000000000000000,0,0,0,0.05395000000000000000,0,0,0,0,1.0791500000000000,0,0,0,0,0.04450000000000000000,0,0,0,0,0,0,0,0,0,0.05091666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19355000000000000000,0,0,0,0,1.0791500000000000,0,0,0,0,0,0,0
2015-06-08 23:00:00-05,22,0.01413333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01450000000000000000,0,0,0,0,0.47391666666666666667,0,0,0,0,0.04246666666666666667,0,0,0,0,0,0,0,0,0,0.16470000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.16106666666666666667,0,0,0,0,0.47391666666666666667,0,0,0,0,0,0,0
2015-06-09 00:00:00-05,22,0.35768333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015000000000000000,0.00000000000000000000,0,0,0,0.03830000000000000000,0,0,0,0,0.72285000000000000000,0,0,0,0,0.00531666666666666667,0,0,0,0,0,0,0,0,0,0.16823333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.08240000000000000000,0,0,0,0,0.72285000000000000000,0,0,0,0,0,0,0
2015-06-09 01:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01106666666666666667,0,0,0,0,0.32346666666666666667,0,0,0,0,0.00576666666666666667,0,0,0,0,0,0,0,0,0,0.15036666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14306666666666666667,0,0,0,0,0.32346666666666666667,0,0,0,0,0,0,0
2015-06-09 02:00:00-05,22,0.16596666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02455000000000000000,0,0,0,0,0.32073333333333333333,0,0,0,0,0.00591666666666666667,0,0,0,0,0,0,0,0,0,0.07796666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.03401666666666666667,0,0,0,0,0.32073333333333333333,0,0,0,0,0,0,0
2015-06-09 03:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01198333333333333333,0,0,0,0,0.10993333333333333333,0,0,0,0,0.00586666666666666667,0,0,0,0,0,0,0,0,0,0.03388333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.04693333333333333333,0,0,0,0,0.10993333333333333333,0,0,0,0,0,0,0
2015-06-09 04:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01200000000000000000,0,0,0,0,0.12241666666666666667,0,0,0,0,0.00590000000000000000,0,0,0,0,0,0,0,0,0,0.02625000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.06760000000000000000,0,0,0,0,0.12241666666666666667,0,0,0,0,0,0,0
2015-06-09 05:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01191666666666666667,0,0,0,0,0.06955000000000000000,0,0,0,0,0.00590000000000000000,0,0,0,0,0,0,0,0,0,0.02516666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.01450000000000000000,0,0,0,0,0.06955000000000000000,0,0,0,0,0,0,0
2015-06-09 06:00:00-05,22,0.38023333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03811666666666666667,0,0,0,0,0.55768333333333333333,0,0,0,0,0.00598333333333333333,0,0,0,0,0,0,0,0,0,0.02531666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.09956666666666666667,0,0,0,0,0.55768333333333333333,0,0,0,0,0,0,0
2015-06-09 07:00:00-05,22,0.25065000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02965000000000000000,0,0,0,0,0.41795000000000000000,0,0,0,0,0.00535000000000000000,0,0,0,0,0,0,0,0,0,0.02998333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.04086666666666666667,0,0,0,0,0.41795000000000000000,0,0,0,0,0,0,0
2015-06-09 08:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01116666666666666667,0,0,0,0,0.17301666666666666667,0,0,0,0,0.00576666666666666667,0,0,0,0,0,0,0,0,0,0.03071666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.10445000000000000000,0,0,0,0,0.17301666666666666667,0,0,0,0,0,0,0
2015-06-09 09:00:00-05,22,0.29578333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03088333333333333333,0,0,0,0,0.37520000000000000000,0,0,0,0,0.00591666666666666667,0,0,0,0,0,0,0,0,0,0.02998333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.37520000000000000000,0,0,0,0,0,0,0
2015-06-09 10:00:00-05,22,0.66965000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.05276666666666666667,0,0,0,0,0.86075000000000000000,0,0,0,0,0.00576666666666666667,0,0,0,0,0,0,0,0,0,0.03045000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.08470000000000000000,0,0,0,0,0.86075000000000000000,0,0,0,0,0,0,0
2015-06-09 11:00:00-05,22,0.85938333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230000000000000000,0.00000000000000000000,0,0,0,0.05826666666666666667,0,0,0,0,1.7272000000000000,0,0,0,0,0.00501666666666666667,0,0,0,0,0,0,0,0,0,0.05425000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.24710000000000000000,0.11918333333333333333,0,0,0,0,1.7272000000000000,0,0,0,0,0,0,0
2015-06-09 12:00:00-05,22,0.29648333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045000000000000000,0.00000000000000000000,0,0,0,0.02885000000000000000,0,0,0,0,0.59598333333333333333,0,0,0,0,0.00553333333333333333,0,0,0,0,0,0,0,0,0,0.04196666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14160000000000000000,0,0,0,0,0.59598333333333333333,0,0,0,0,0,0,0
2015-06-09 13:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.09161666666666666667,0,0,0,0,0.00595000000000000000,0,0,0,0,0,0,0,0,0,0.03081666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.03413333333333333333,0,0,0,0,0.09161666666666666667,0,0,0,0,0,0,0
2015-06-09 14:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.05815000000000000000,0,0,0,0,0.00596666666666666667,0,0,0,0,0,0,0,0,0,0.03100000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.05815000000000000000,0,0,0,0,0,0,0
2015-06-09 15:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.19290000000000000000,0,0,0,0,0.00595000000000000000,0,0,0,0,0,0,0,0,0,0.03093333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.13745000000000000000,0,0,0,0,0.19290000000000000000,0,0,0,0,0,0,0
2015-06-09 16:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.12016666666666666667,0,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0,0,0.03081666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.06305000000000000000,0,0,0,0,0.12016666666666666667,0,0,0,0,0,0,0
2015-06-09 17:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.17846666666666666667,0,0,0,0,0.00571666666666666667,0,0,0,0,0,0,0,0,0,0.05113333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.08588333333333333333,0,0,0,0,0.17846666666666666667,0,0,0,0,0,0,0
2015-06-09 18:00:00-05,22,0.78290000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115000000000000000,0.00000000000000000000,0,0,0,0.05398333333333333333,0,0,0,0,1.1528000000000000,0,0,0,0,0.06946666666666666667,0,0,0,0,0,0,0,0,0,0.08903333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14258333333333333333,0,0,0,0,1.1528000000000000,0,0,0,0,0,0,0
2015-06-09 19:00:00-05,22,1.1003166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025000000000000000,0.00000000000000000000,0,0,0,0.07450000000000000000,0,0,0,0,1.3998666666666667,0,0,0,0,0.00598333333333333333,0,0,0,0,0,0,0,0,0,0.07058333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.13830000000000000000,0,0,0,0,1.3998666666666667,0,0,0,0,0,0,0
2015-06-09 20:00:00-05,22,0.94288333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151666666666666667,0.00000000000000000000,0,0,0,0.06796666666666666667,0,0,0,0,1.3890833333333333,0,0,0,0,0.00540000000000000000,0,0,0,0,0,0,0,0,0,0.10910000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.08638333333333333333,0.01996666666666666667,0,0,0,0,1.3890833333333333,0,0,0,0,0,0,0
2015-06-09 21:00:00-05,22,0.41971666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080000000000000000,0.00000000000000000000,0,0,0,0.03808333333333333333,0,0,0,0,0.73015000000000000000,0,0,0,0,0.00526666666666666667,0,0,0,0,0,0,0,0,0,0.09833333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.10631666666666666667,0,0,0,0,0.73015000000000000000,0,0,0,0,0,0,0
2015-06-09 22:00:00-05,22,0.28116666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03050000000000000000,0,0,0,0,0.55438333333333333333,0,0,0,0,0.00528333333333333333,0,0,0,0,0,0,0,0,0,0.15378333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00011666666666666667,0,0,0,0,0.55438333333333333333,0,0,0,0,0,0,0
